timestamp,id,group,action
2016-12-17 7:16:12,634444,control,view
2016-12-17 7:21:00,267572,experiment,view
2016-12-17 8:00:05,590708,control,view
2016-12-17 8:08:58,216077,control,view
2016-12-17 9:03:28,242677,experiment,view
2016-12-17 9:09:48,763077,experiment,view
2016-12-17 9:10:28,763077,experiment,click
2016-12-17 9:33:19,723218,experiment,view
2016-12-17 9:37:26,301606,control,view
2016-12-17 9:39:39,421887,experiment,view
2016-12-17 9:49:41,199691,experiment,view
2016-12-17 9:54:50,699404,control,view
2016-12-17 9:55:17,699404,control,click
2016-12-17 10:07:48,718230,control,view
2016-12-17 12:13:15,515294,experiment,view
2016-12-17 14:33:12,199869,experiment,view
2016-12-17 14:45:13,789960,experiment,view
2016-12-17 15:22:18,900193,control,view
2016-12-17 15:22:23,900193,control,click
2016-12-17 15:23:10,210923,control,view
2016-12-17 16:59:07,929415,experiment,view
2016-12-17 17:18:40,609119,experiment,view
2016-12-17 17:19:39,609119,experiment,click
2016-12-17 17:33:12,444430,experiment,view
2016-12-17 17:55:57,696257,control,view
2016-12-17 18:30:58,555492,experiment,view
2016-12-17 18:31:31,555492,experiment,click
2016-12-17 19:33:47,646173,experiment,view
2016-12-17 19:42:59,909764,experiment,view
2016-12-17 19:43:45,909764,experiment,click
2016-12-17 20:02:45,270926,experiment,view
2016-12-17 20:03:02,270926,experiment,click
2016-12-17 20:22:17,236050,control,view
2016-12-17 20:51:08,203018,experiment,view
2016-12-17 21:36:02,872104,experiment,view
2016-12-17 21:38:42,898606,control,view
2016-12-17 22:10:23,925028,experiment,view
2016-12-17 22:25:21,759472,control,view
2016-12-17 22:47:22,749941,control,view
2016-12-17 23:09:53,650220,experiment,view
2016-12-17 23:41:43,628225,experiment,view
2016-12-18 1:56:16,641700,control,view
2016-12-18 1:57:35,641700,control,click
2016-12-18 2:00:58,423775,control,view
2016-12-18 2:01:41,423775,control,click
2016-12-18 2:18:13,917891,experiment,view
2016-12-18 2:18:51,917891,experiment,click
2016-12-18 2:54:32,462292,control,view
2016-12-18 2:56:02,462292,control,click
2016-12-18 3:15:40,331781,experiment,view
2016-12-18 3:37:14,291510,experiment,view
2016-12-18 3:44:55,536494,control,view
2016-12-18 3:46:21,536494,control,click
2016-12-18 4:34:15,293171,control,view
2016-12-18 4:47:58,816025,experiment,view
2016-12-18 6:21:31,356458,experiment,view
2016-12-18 6:22:06,356458,experiment,click
2016-12-18 6:48:58,194579,control,view
2016-12-18 6:50:20,194579,control,click
2016-12-18 6:51:01,332260,control,view
2016-12-18 6:51:40,332260,control,click
2016-12-18 6:57:01,583515,control,view
2016-12-18 6:57:16,583515,control,click
2016-12-18 7:41:43,624139,experiment,view
2016-12-18 7:42:14,624139,experiment,click
2016-12-18 8:24:42,445851,experiment,view
2016-12-18 8:53:42,718998,control,view
2016-12-18 10:16:52,878928,experiment,view
2016-12-18 10:18:06,878928,experiment,click
2016-12-18 10:21:29,543045,control,view
2016-12-18 10:35:57,605132,control,view
2016-12-18 11:13:05,887800,experiment,view
2016-12-18 12:00:32,197385,control,view
2016-12-18 12:04:26,935091,control,view
2016-12-18 12:04:30,935091,control,click
2016-12-18 12:34:10,682768,control,view
2016-12-18 12:38:39,734014,experiment,view
2016-12-18 12:46:49,302487,control,view
2016-12-18 13:00:33,714536,experiment,view
2016-12-18 13:23:11,672056,control,view
2016-12-18 13:54:35,639082,experiment,view
2016-12-18 15:00:09,556484,experiment,view
2016-12-18 15:41:12,640852,experiment,view
2016-12-18 15:41:41,640852,experiment,click
2016-12-18 15:51:41,693886,control,view
2016-12-18 16:52:35,849437,control,view
2016-12-18 17:40:34,761958,control,view
2016-12-18 17:53:41,720201,control,view
2016-12-18 20:22:19,207918,control,view
2016-12-18 20:40:25,785047,control,view
2016-12-18 20:58:41,738283,control,view
2016-12-18 21:24:08,430383,experiment,view
2016-12-18 21:24:44,430383,experiment,click
2016-12-18 21:25:24,329395,experiment,view
2016-12-18 21:44:57,715676,control,view
2016-12-18 21:45:04,406200,experiment,view
2016-12-18 21:56:03,780230,experiment,view
2016-12-18 21:56:48,780230,experiment,click
2016-12-18 22:07:46,692634,control,view
2016-12-18 22:09:16,692634,control,click
2016-12-18 22:23:18,749897,control,view
2016-12-18 22:24:26,749897,control,click
2016-12-18 22:40:15,233061,control,view
2016-12-18 22:40:17,681943,control,view
2016-12-18 22:40:17,233061,control,click
2016-12-18 22:41:56,681943,control,click
2016-12-18 23:16:21,710684,experiment,view
2016-12-18 23:17:45,710684,experiment,click
2016-12-18 23:19:14,851453,experiment,view
2016-12-18 23:20:51,851453,experiment,click
2016-12-19 0:41:12,719661,control,view
2016-12-19 2:10:11,833995,experiment,view
2016-12-19 2:11:02,833995,experiment,click
2016-12-19 2:14:55,695192,control,view
2016-12-19 2:32:46,663476,experiment,view
2016-12-19 3:29:47,247731,control,view
2016-12-19 3:33:53,551727,experiment,view
2016-12-19 3:48:42,542044,control,view
2016-12-19 3:48:47,673013,control,view
2016-12-19 3:48:50,673013,control,click
2016-12-19 3:55:07,771652,control,view
2016-12-19 3:56:09,876020,control,view
2016-12-19 4:21:30,261704,experiment,view
2016-12-19 4:23:23,838767,control,view
2016-12-19 4:23:53,678189,experiment,view
2016-12-19 4:24:10,838767,control,click
2016-12-19 4:38:33,423173,experiment,view
2016-12-19 4:39:27,423173,experiment,click
2016-12-19 5:09:53,438811,experiment,view
2016-12-19 5:34:09,458727,control,view
2016-12-19 5:56:54,368378,control,view
2016-12-19 6:38:07,543816,control,view
2016-12-19 6:39:01,543816,control,click
2016-12-19 6:41:06,256483,control,view
2016-12-19 6:43:05,244511,control,view
2016-12-19 7:00:47,656561,experiment,view
2016-12-19 7:01:06,656561,experiment,click
2016-12-19 7:38:54,827454,control,view
2016-12-19 8:59:20,365597,control,view
2016-12-19 9:00:35,365597,control,click
2016-12-19 9:12:03,395776,control,view
2016-12-19 9:28:55,292842,experiment,view
2016-12-19 9:30:12,292842,experiment,click
2016-12-19 10:13:05,543518,control,view
2016-12-19 10:13:58,543518,control,click
2016-12-19 10:39:41,578177,experiment,view
2016-12-19 10:41:37,653947,control,view
2016-12-19 10:42:11,653947,control,click
2016-12-19 10:54:39,437506,control,view
2016-12-19 11:04:42,196965,experiment,view
2016-12-19 11:16:11,498612,experiment,view
2016-12-19 11:32:44,194079,experiment,view
2016-12-19 11:40:45,654941,control,view
2016-12-19 12:27:49,487802,control,view
2016-12-19 12:34:56,878630,experiment,view
2016-12-19 12:35:11,878630,experiment,click
2016-12-19 13:13:35,604441,experiment,view
2016-12-19 13:13:38,604441,experiment,click
2016-12-19 14:00:54,809808,control,view
2016-12-19 14:05:44,247252,experiment,view
2016-12-19 14:19:45,205413,experiment,view
2016-12-19 14:39:36,818460,control,view
2016-12-19 14:40:49,818460,control,click
2016-12-19 15:20:01,320783,control,view
2016-12-19 15:21:18,320783,control,click
2016-12-19 15:30:20,681173,control,view
2016-12-19 15:49:06,678891,experiment,view
2016-12-19 16:40:11,682109,experiment,view
2016-12-19 16:40:54,682109,experiment,click
2016-12-19 17:01:06,481898,experiment,view
2016-12-19 17:22:08,264437,experiment,view
2016-12-19 18:02:43,434917,control,view
2016-12-19 18:10:32,507354,control,view
2016-12-19 18:15:35,439795,control,view
2016-12-19 18:33:47,479185,experiment,view
2016-12-19 19:22:24,422310,control,view
2016-12-19 20:14:02,605008,control,view
2016-12-19 21:01:57,440822,control,view
2016-12-19 21:03:22,440822,control,click
2016-12-19 21:06:01,748385,control,view
2016-12-19 21:07:17,748385,control,click
2016-12-19 21:24:12,727939,experiment,view
2016-12-19 22:27:57,798470,experiment,view
2016-12-19 23:39:13,796593,control,view
2016-12-19 23:50:24,239935,experiment,view
2016-12-19 23:55:39,290843,experiment,view
2016-12-20 0:13:47,458417,experiment,view
2016-12-20 0:51:40,755521,experiment,view
2016-12-20 0:52:08,755521,experiment,click
2016-12-20 0:57:38,623217,experiment,view
2016-12-20 0:57:58,623217,experiment,click
2016-12-20 1:25:26,702753,control,view
2016-12-20 1:26:30,702753,control,click
2016-12-20 2:01:00,402919,experiment,view
2016-12-20 3:32:21,854018,control,view
2016-12-20 3:38:46,484578,control,view
2016-12-20 3:39:08,484578,control,click
2016-12-20 3:58:33,837982,experiment,view
2016-12-20 3:59:58,837982,experiment,click
2016-12-20 4:11:25,882493,control,view
2016-12-20 4:31:54,452999,experiment,view
2016-12-20 4:32:43,452999,experiment,click
2016-12-20 4:39:54,528147,experiment,view
2016-12-20 4:41:16,528147,experiment,click
2016-12-20 4:48:45,841766,control,view
2016-12-20 5:03:01,844916,control,view
2016-12-20 5:05:08,274119,control,view
2016-12-20 5:33:19,546886,experiment,view
2016-12-20 5:33:29,546886,experiment,click
2016-12-20 6:50:45,629934,control,view
2016-12-20 6:59:03,775319,control,view
2016-12-20 6:59:07,775319,control,click
2016-12-20 7:00:40,883440,experiment,view
2016-12-20 7:01:12,883440,experiment,click
2016-12-20 7:08:03,744616,control,view
2016-12-20 7:27:40,799805,control,view
2016-12-20 7:33:36,826411,experiment,view
2016-12-20 7:35:38,819783,control,view
2016-12-20 7:36:12,819783,control,click
2016-12-20 9:01:40,442852,experiment,view
2016-12-20 9:51:09,730134,control,view
2016-12-20 10:24:15,802218,experiment,view
2016-12-20 10:24:55,802218,experiment,click
2016-12-20 10:33:22,775899,control,view
2016-12-20 10:40:46,749102,control,view
2016-12-20 11:18:16,613355,control,view
2016-12-20 11:37:38,356334,experiment,view
2016-12-20 12:19:35,245902,control,view
2016-12-20 13:05:01,937073,control,view
2016-12-20 13:46:35,314671,experiment,view
2016-12-20 13:49:41,581433,experiment,view
2016-12-20 14:16:26,652640,experiment,view
2016-12-20 14:17:29,219862,control,view
2016-12-20 14:55:55,354963,experiment,view
2016-12-20 15:38:44,271148,control,view
2016-12-20 15:39:07,271148,control,click
2016-12-20 15:50:55,412738,control,view
2016-12-20 15:52:05,412738,control,click
2016-12-20 16:17:32,347262,experiment,view
2016-12-20 16:19:29,494365,experiment,view
2016-12-20 17:18:20,492906,experiment,view
2016-12-20 17:19:57,492906,experiment,click
2016-12-20 17:20:00,621045,experiment,view
2016-12-20 17:34:26,927561,control,view
2016-12-20 19:16:30,485374,control,view
2016-12-20 19:21:13,469730,experiment,view
2016-12-20 19:22:02,469730,experiment,click
2016-12-20 20:01:01,708430,experiment,view
2016-12-20 20:07:14,793405,control,view
2016-12-20 20:07:29,253087,control,view
2016-12-20 21:09:41,298869,experiment,view
2016-12-20 21:10:56,298869,experiment,click
2016-12-20 22:51:27,749236,control,view
2016-12-21 1:20:45,529702,experiment,view
2016-12-21 1:24:34,448935,control,view
2016-12-21 1:25:03,448935,control,click
2016-12-21 1:46:39,797242,experiment,view
2016-12-21 1:46:59,797242,experiment,click
2016-12-21 1:53:47,298916,control,view
2016-12-21 1:54:47,298916,control,click
2016-12-21 2:04:08,765369,experiment,view
2016-12-21 2:05:39,765369,experiment,click
2016-12-21 3:18:33,318189,control,view
2016-12-21 3:21:37,628203,control,view
2016-12-21 4:31:54,784625,experiment,view
2016-12-21 5:01:59,862933,experiment,view
2016-12-21 6:29:24,588198,experiment,view
2016-12-21 6:34:05,533793,experiment,view
2016-12-21 7:17:43,770282,control,view
2016-12-21 7:18:23,770282,control,click
2016-12-21 7:37:50,602873,experiment,view
2016-12-21 7:39:56,417763,experiment,view
2016-12-21 7:42:21,433024,experiment,view
2016-12-21 7:43:39,433024,experiment,click
2016-12-21 7:56:01,547387,control,view
2016-12-21 8:09:12,549462,control,view
2016-12-21 8:31:09,846738,experiment,view
2016-12-21 8:32:45,846738,experiment,click
2016-12-21 8:50:41,910126,experiment,view
2016-12-21 9:09:30,636931,experiment,view
2016-12-21 9:11:49,879408,experiment,view
2016-12-21 9:21:18,588003,control,view
2016-12-21 10:06:13,887594,experiment,view
2016-12-21 10:07:41,887594,experiment,click
2016-12-21 10:36:52,411412,experiment,view
2016-12-21 11:08:04,279127,control,view
2016-12-21 11:08:26,279127,control,click
2016-12-21 11:46:57,923941,experiment,view
2016-12-21 11:47:50,923941,experiment,click
2016-12-21 12:20:24,460068,experiment,view
2016-12-21 12:37:51,493239,experiment,view
2016-12-21 13:20:31,919287,control,view
2016-12-21 14:16:59,705685,experiment,view
2016-12-21 14:17:13,705685,experiment,click
2016-12-21 14:52:52,343303,experiment,view
2016-12-21 14:54:00,343303,experiment,click
2016-12-21 15:27:34,300603,control,view
2016-12-21 15:33:17,303126,experiment,view
2016-12-21 16:49:36,794674,experiment,view
2016-12-21 17:02:42,201505,experiment,view
2016-12-21 17:02:53,201505,experiment,click
2016-12-21 17:22:49,413254,experiment,view
2016-12-21 19:18:37,555980,experiment,view
2016-12-21 19:35:18,751390,control,view
2016-12-21 19:48:37,207049,control,view
2016-12-21 20:11:03,768318,experiment,view
2016-12-21 21:08:11,870198,control,view
2016-12-21 21:12:02,552615,control,view
2016-12-21 21:34:16,455108,control,view
2016-12-21 22:03:37,855914,control,view
2016-12-21 22:04:55,855914,control,click
2016-12-21 22:08:38,736350,experiment,view
2016-12-21 22:27:17,555638,control,view
2016-12-21 22:27:59,555638,control,click
2016-12-21 22:44:28,448061,control,view
2016-12-21 22:49:43,500113,control,view
2016-12-21 22:59:25,288101,experiment,view
2016-12-21 23:00:29,288101,experiment,click
2016-12-21 23:01:37,904523,control,view
2016-12-21 23:02:07,904523,control,click
2016-12-21 23:45:25,232980,control,view
2016-12-21 23:47:03,232980,control,click
2016-12-21 23:57:40,198022,control,view
2016-12-22 0:06:36,769429,control,view
2016-12-22 0:07:39,769429,control,click
2016-12-22 0:14:48,703370,experiment,view
2016-12-22 0:15:26,703370,experiment,click
2016-12-22 0:25:50,528199,control,view
2016-12-22 0:27:00,528199,control,click
2016-12-22 0:46:38,861514,experiment,view
2016-12-22 0:47:33,861514,experiment,click
2016-12-22 4:14:49,704717,experiment,view
2016-12-22 4:16:26,704717,experiment,click
2016-12-22 4:16:55,402446,control,view
2016-12-22 4:17:28,402446,control,click
2016-12-22 4:32:08,841457,experiment,view
2016-12-22 4:32:35,585849,experiment,view
2016-12-22 4:48:39,330549,control,view
2016-12-22 4:54:12,257915,control,view
2016-12-22 5:37:47,356694,experiment,view
2016-12-22 6:00:35,489698,experiment,view
2016-12-22 6:02:06,489698,experiment,click
2016-12-22 6:39:26,482879,control,view
2016-12-22 6:51:10,618620,experiment,view
2016-12-22 7:18:16,834479,control,view
2016-12-22 7:56:15,364386,experiment,view
2016-12-22 8:24:15,227876,control,view
2016-12-22 8:50:37,543949,experiment,view
2016-12-22 8:51:16,543949,experiment,click
2016-12-22 10:54:29,242647,control,view
2016-12-22 10:54:57,242647,control,click
2016-12-22 11:06:16,821110,experiment,view
2016-12-22 12:29:50,710398,control,view
2016-12-22 13:41:43,864701,experiment,view
2016-12-22 13:42:04,864701,experiment,click
2016-12-22 13:47:08,694893,experiment,view
2016-12-22 13:47:23,694893,experiment,click
2016-12-22 14:30:36,447061,control,view
2016-12-22 15:00:06,901041,control,view
2016-12-22 15:33:02,343006,control,view
2016-12-22 16:43:18,481849,experiment,view
2016-12-22 16:47:13,640242,experiment,view
2016-12-22 16:49:23,821382,control,view
2016-12-22 16:50:26,280100,control,view
2016-12-22 16:50:39,821382,control,click
2016-12-22 17:55:01,669959,experiment,view
2016-12-22 17:56:02,669959,experiment,click
2016-12-22 18:28:57,799150,experiment,view
2016-12-22 18:32:46,348687,experiment,view
2016-12-22 18:48:54,865031,experiment,view
2016-12-22 19:02:55,741534,experiment,view
2016-12-22 19:51:36,332088,experiment,view
2016-12-22 20:38:53,523552,experiment,view
2016-12-22 20:40:12,523552,experiment,click
2016-12-22 20:48:29,426242,control,view
2016-12-22 20:58:17,184390,control,view
2016-12-22 21:13:35,534246,experiment,view
2016-12-22 21:14:17,534246,experiment,click
2016-12-22 21:28:57,345024,experiment,view
2016-12-22 21:30:12,220811,control,view
2016-12-22 22:03:08,264894,control,view
2016-12-22 22:04:38,264894,control,click
2016-12-22 22:20:52,898349,control,view
2016-12-22 22:22:05,898349,control,click
2016-12-22 23:01:54,186564,control,view
2016-12-22 23:02:16,805599,experiment,view
2016-12-22 23:08:50,228665,experiment,view
2016-12-22 23:09:47,228665,experiment,click
2016-12-22 23:49:12,583858,control,view
2016-12-22 23:51:22,215249,control,view
2016-12-22 23:52:32,215249,control,click
2016-12-23 0:20:10,386237,experiment,view
2016-12-23 1:04:00,238420,experiment,view
2016-12-23 1:18:05,654562,control,view
2016-12-23 1:38:01,599651,control,view
2016-12-23 1:38:10,336573,experiment,view
2016-12-23 2:05:15,400489,experiment,view
2016-12-23 2:31:19,455623,control,view
2016-12-23 2:45:43,628125,control,view
2016-12-23 2:52:12,662654,experiment,view
2016-12-23 2:53:42,662654,experiment,click
2016-12-23 3:07:08,373300,experiment,view
2016-12-23 3:31:42,720497,experiment,view
2016-12-23 3:53:07,767601,experiment,view
2016-12-23 3:55:42,714839,control,view
2016-12-23 4:21:48,373030,control,view
2016-12-23 4:22:43,373030,control,click
2016-12-23 5:05:14,218871,experiment,view
2016-12-23 5:53:39,317695,control,view
2016-12-23 5:54:03,317695,control,click
2016-12-23 7:39:07,462874,control,view
2016-12-23 7:40:12,462874,control,click
2016-12-23 7:41:37,853759,experiment,view
2016-12-23 8:14:29,880202,control,view
2016-12-23 8:15:09,307674,experiment,view
2016-12-23 8:15:30,880202,control,click
2016-12-23 9:06:22,698509,experiment,view
2016-12-23 9:15:40,789085,experiment,view
2016-12-23 9:17:19,789085,experiment,click
2016-12-23 9:31:14,431969,control,view
2016-12-23 9:47:10,285429,control,view
2016-12-23 9:48:48,285429,control,click
2016-12-23 9:54:21,507942,experiment,view
2016-12-23 9:55:05,507942,experiment,click
2016-12-23 10:15:35,914183,control,view
2016-12-23 10:16:07,914183,control,click
2016-12-23 10:49:31,609072,experiment,view
2016-12-23 10:50:25,609072,experiment,click
2016-12-23 10:58:00,860973,control,view
2016-12-23 11:02:38,252138,experiment,view
2016-12-23 11:04:17,252138,experiment,click
2016-12-23 11:19:34,750066,experiment,view
2016-12-23 11:40:27,889953,experiment,view
2016-12-23 11:42:13,877423,experiment,view
2016-12-23 11:53:58,870570,experiment,view
2016-12-23 11:54:14,870570,experiment,click
2016-12-23 12:24:49,584163,experiment,view
2016-12-23 12:57:23,702839,control,view
2016-12-23 12:57:31,702839,control,click
2016-12-23 13:33:09,506473,control,view
2016-12-23 13:34:24,506473,control,click
2016-12-23 13:42:57,539191,experiment,view
2016-12-23 13:52:57,811624,control,view
2016-12-23 13:54:09,811624,control,click
2016-12-23 13:55:52,404540,experiment,view
2016-12-23 13:56:17,404540,experiment,click
2016-12-23 14:06:16,476292,experiment,view
2016-12-23 14:06:37,476292,experiment,click
2016-12-23 14:10:39,259089,control,view
2016-12-23 14:11:53,259089,control,click
2016-12-23 14:35:20,404166,control,view
2016-12-23 14:59:59,918266,control,view
2016-12-23 16:15:04,673181,control,view
2016-12-23 16:15:58,683480,experiment,view
2016-12-23 17:16:24,264866,control,view
2016-12-23 17:39:13,401917,control,view
2016-12-23 17:43:50,840092,experiment,view
2016-12-23 19:11:56,900278,experiment,view
2016-12-23 19:28:49,546330,experiment,view
2016-12-23 20:08:17,657001,control,view
2016-12-23 20:23:53,506201,control,view
2016-12-23 20:33:00,314887,experiment,view
2016-12-23 20:33:33,314887,experiment,click
2016-12-23 20:35:20,882413,experiment,view
2016-12-23 20:36:02,882413,experiment,click
2016-12-23 20:45:05,557978,control,view
2016-12-23 20:45:24,557978,control,click
2016-12-23 20:47:11,725740,control,view
2016-12-23 21:12:11,426633,control,view
2016-12-23 21:55:49,589678,experiment,view
2016-12-23 22:59:33,763890,control,view
2016-12-24 0:08:14,915915,experiment,view
2016-12-24 2:24:16,196026,control,view
2016-12-24 3:05:44,249125,control,view
2016-12-24 3:24:48,736160,experiment,view
2016-12-24 3:25:51,736160,experiment,click
2016-12-24 3:52:57,926683,control,view
2016-12-24 3:54:35,926683,control,click
2016-12-24 4:47:10,839128,experiment,view
2016-12-24 5:05:25,758839,experiment,view
2016-12-24 5:19:19,367167,control,view
2016-12-24 5:25:56,772732,experiment,view
2016-12-24 5:27:49,471129,control,view
2016-12-24 5:28:02,471129,control,click
2016-12-24 5:45:59,905181,control,view
2016-12-24 6:12:22,766314,control,view
2016-12-24 7:17:25,913016,control,view
2016-12-24 7:17:56,913016,control,click
2016-12-24 7:39:03,379292,control,view
2016-12-24 8:51:17,490305,control,view
2016-12-24 8:52:51,490305,control,click
2016-12-24 8:53:25,718447,experiment,view
2016-12-24 9:05:29,431044,experiment,view
2016-12-24 9:05:30,431044,experiment,click
2016-12-24 9:09:48,537099,control,view
2016-12-24 10:11:41,451912,control,view
2016-12-24 10:30:03,366125,experiment,view
2016-12-24 10:42:02,531056,experiment,view
2016-12-24 10:42:38,216827,control,view
2016-12-24 11:29:43,607964,experiment,view
2016-12-24 11:30:09,607964,experiment,click
2016-12-24 11:49:06,451393,experiment,view
2016-12-24 12:22:42,424852,experiment,view
2016-12-24 12:22:53,424852,experiment,click
2016-12-24 12:26:53,491810,experiment,view
2016-12-24 12:28:19,491810,experiment,click
2016-12-24 12:57:21,398512,control,view
2016-12-24 13:30:31,729959,control,view
2016-12-24 13:43:27,704871,experiment,view
2016-12-24 14:14:31,862183,control,view
2016-12-24 14:36:41,927103,control,view
2016-12-24 15:07:35,463241,control,view
2016-12-24 15:08:30,463241,control,click
2016-12-24 15:59:45,599424,experiment,view
2016-12-24 16:47:16,639332,control,view
2016-12-24 16:51:29,921141,experiment,view
2016-12-24 16:57:50,194447,experiment,view
2016-12-24 16:59:05,194447,experiment,click
2016-12-24 17:08:28,429875,control,view
2016-12-24 17:09:31,429875,control,click
2016-12-24 17:10:58,712710,control,view
2016-12-24 17:24:55,283663,experiment,view
2016-12-24 17:25:59,283663,experiment,click
2016-12-24 17:30:28,203806,control,view
2016-12-24 17:31:03,203806,control,click
2016-12-24 18:03:47,860314,experiment,view
2016-12-24 18:04:46,860314,experiment,click
2016-12-24 18:38:02,563048,experiment,view
2016-12-24 19:05:38,738704,experiment,view
2016-12-24 19:07:54,292725,control,view
2016-12-24 19:14:46,660537,control,view
2016-12-24 19:15:05,660537,control,click
2016-12-24 19:45:28,316730,control,view
2016-12-24 19:46:03,186819,control,view
2016-12-24 19:47:07,316730,control,click
2016-12-24 20:15:43,277250,control,view
2016-12-24 20:17:19,614299,experiment,view
2016-12-24 20:37:48,408363,control,view
2016-12-24 20:39:16,408363,control,click
2016-12-24 20:47:06,924262,control,view
2016-12-24 20:47:39,300715,experiment,view
2016-12-24 20:48:08,300715,experiment,click
2016-12-24 20:55:09,847599,control,view
2016-12-24 21:44:09,510609,experiment,view
2016-12-24 21:53:54,883361,control,view
2016-12-24 21:59:43,529889,experiment,view
2016-12-24 22:25:05,474860,experiment,view
2016-12-24 22:40:13,291884,experiment,view
2016-12-24 22:55:24,859114,experiment,view
2016-12-24 22:56:36,859114,experiment,click
2016-12-24 23:13:29,191168,control,view
2016-12-24 23:22:31,880273,experiment,view
2016-12-24 23:23:06,485685,control,view
2016-12-24 23:23:44,880273,experiment,click
2016-12-25 0:12:35,737332,control,view
2016-12-25 0:32:49,370593,control,view
2016-12-25 1:18:26,695566,experiment,view
2016-12-25 1:18:45,695566,experiment,click
2016-12-25 1:40:29,217647,control,view
2016-12-25 2:42:23,381331,experiment,view
2016-12-25 3:05:37,203047,control,view
2016-12-25 3:40:18,740447,experiment,view
2016-12-25 3:41:02,740447,experiment,click
2016-12-25 3:44:57,399510,experiment,view
2016-12-25 3:57:15,450409,control,view
2016-12-25 4:32:25,908112,experiment,view
2016-12-25 4:46:11,656309,control,view
2016-12-25 5:01:58,383162,control,view
2016-12-25 5:30:52,600735,control,view
2016-12-25 6:28:59,907046,control,view
2016-12-25 6:34:54,817374,control,view
2016-12-25 6:50:40,916304,control,view
2016-12-25 7:31:19,657842,experiment,view
2016-12-25 8:05:55,693425,experiment,view
2016-12-25 8:06:04,693425,experiment,click
2016-12-25 8:40:37,866975,control,view
2016-12-25 9:10:36,243727,experiment,view
2016-12-25 9:43:49,597948,control,view
2016-12-25 9:53:38,403592,control,view
2016-12-25 10:05:04,520883,control,view
2016-12-25 10:22:29,617745,experiment,view
2016-12-25 10:30:24,393791,control,view
2016-12-25 10:32:26,574475,experiment,view
2016-12-25 10:32:40,574475,experiment,click
2016-12-25 12:35:29,633204,control,view
2016-12-25 12:50:42,255514,experiment,view
2016-12-25 13:01:48,228756,experiment,view
2016-12-25 14:24:25,307417,control,view
2016-12-25 15:00:47,436747,experiment,view
2016-12-25 15:01:52,436747,experiment,click
2016-12-25 15:51:16,480451,control,view
2016-12-25 16:30:07,214944,control,view
2016-12-25 16:44:56,889272,experiment,view
2016-12-25 16:58:44,316255,control,view
2016-12-25 16:58:57,316255,control,click
2016-12-25 17:44:58,195894,experiment,view
2016-12-25 18:10:30,246814,control,view
2016-12-25 18:16:31,246838,experiment,view
2016-12-25 20:15:13,535273,experiment,view
2016-12-25 20:16:40,535273,experiment,click
2016-12-25 20:19:11,215601,control,view
2016-12-25 20:40:08,870660,experiment,view
2016-12-25 21:22:35,561339,experiment,view
2016-12-25 22:31:04,875439,experiment,view
2016-12-25 22:31:22,705986,control,view
2016-12-25 22:41:51,314818,experiment,view
2016-12-25 22:42:38,314818,experiment,click
2016-12-25 23:21:38,194580,experiment,view
2016-12-25 23:53:22,280820,control,view
2016-12-25 23:58:48,762024,control,view
2016-12-25 23:59:29,745611,control,view
2016-12-26 0:00:48,745611,control,click
2016-12-26 1:14:22,354009,control,view
2016-12-26 1:15:45,354009,control,click
2016-12-26 1:35:17,875430,control,view
2016-12-26 1:44:50,445775,experiment,view
2016-12-26 2:26:21,376154,experiment,view
2016-12-26 2:45:10,646315,control,view
2016-12-26 3:21:50,344011,experiment,view
2016-12-26 3:36:17,516541,control,view
2016-12-26 4:22:39,712331,control,view
2016-12-26 4:23:02,712331,control,click
2016-12-26 4:38:34,379155,experiment,view
2016-12-26 4:45:11,422076,control,view
2016-12-26 5:36:49,868222,experiment,view
2016-12-26 5:43:27,936025,control,view
2016-12-26 5:51:48,585087,experiment,view
2016-12-26 5:53:04,585087,experiment,click
2016-12-26 6:00:47,659919,experiment,view
2016-12-26 6:26:32,550233,experiment,view
2016-12-26 6:26:41,550233,experiment,click
2016-12-26 6:33:00,362065,experiment,view
2016-12-26 6:33:15,643568,experiment,view
2016-12-26 6:39:21,341594,experiment,view
2016-12-26 7:11:56,566747,experiment,view
2016-12-26 7:54:18,807805,control,view
2016-12-26 7:54:58,807805,control,click
2016-12-26 8:04:00,233980,experiment,view
2016-12-26 8:28:08,593494,experiment,view
2016-12-26 8:28:23,593494,experiment,click
2016-12-26 8:43:34,252582,experiment,view
2016-12-26 10:30:40,378361,control,view
2016-12-26 10:54:42,738266,experiment,view
2016-12-26 10:54:45,460168,experiment,view
2016-12-26 13:24:38,318662,control,view
2016-12-26 13:59:01,489683,experiment,view
2016-12-26 14:28:36,526516,experiment,view
2016-12-26 15:07:12,450652,control,view
2016-12-26 16:38:33,812315,control,view
2016-12-26 16:38:55,812315,control,click
2016-12-26 16:57:34,803662,control,view
2016-12-26 16:59:14,803662,control,click
2016-12-26 16:59:26,318911,experiment,view
2016-12-26 17:11:41,655546,control,view
2016-12-26 17:20:12,811363,experiment,view
2016-12-26 17:44:42,840503,control,view
2016-12-26 17:48:23,283772,control,view
2016-12-26 17:50:41,532966,experiment,view
2016-12-26 17:51:07,532966,experiment,click
2016-12-26 17:53:55,865923,experiment,view
2016-12-26 17:54:27,865923,experiment,click
2016-12-26 17:56:02,865278,experiment,view
2016-12-26 18:13:34,900122,control,view
2016-12-26 18:46:38,262893,control,view
2016-12-26 19:39:29,810983,experiment,view
